Unnamed: 0,image_url,labels_crops,labels,status
1447,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/23840721-5eca-5c1d-8192-fd2c16e93e72.jpg,"[32, 47, 386, 369]",chunky,train
1449,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a2bda025-0394-5f04-bede-fd8261c79e3f.jpg,"[0, 533, 969, 1027]",not_visible,train
1450,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e28a53d1-334d-5b7a-aa2b-a4432b78d67e.jpg,"[0, 243, 962, 1020]",chunky,train
1451,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/613aa6af-842b-5966-82c7-d3ee68be47b1.jpg,"[3, 86, 968, 1250]",stiletto,train
1452,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/feca6676-df0d-5216-9d8a-6ad22fe89fbc.jpg,"[244, 23, 565, 428]",stiletto,train
1453,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8b0dc38d-2a83-5ce6-8a0f-ade10ba578c3.jpg,"[0, 192, 984, 1128]",chunky,train
1454,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f195c9cc-857f-53ff-99a4-93b8b1eca0e4.jpg,"[70, 170, 466, 395]",chunky,train
1455,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/331cdcf2-69e5-58e3-9ef0-7abc334158dd.jpg,"[150, 0, 706, 1064]",chunky,train
1456,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3970186f-593a-5095-8ff0-0f382b4214ca.jpg,"[0, 13, 178, 186]",chunky,train
1458,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4acb85cd-acb4-57ba-aac0-97b2560d9234.jpg,"[45, 139, 951, 834]",wedges,train
1459,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1ca5c068-5f74-510b-8e9f-281342607980.jpg,"[6, 179, 1000, 1164]",chunky,train
1460,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/29deb2d4-7be6-568c-b3a8-e4cc205c9ced.jpg,"[17, 102, 343, 396]",stiletto,train
1461,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4b9ac2cf-8807-56be-bdf8-4693bd5d0f98.jpg,"[25, 4, 405, 339]",stiletto,val
1462,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/209acc50-5720-5dd3-8f45-a670fdb4e8ac.jpg,"[180, 259, 771, 526]",chunky,train
1464,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b667ba0e-0533-5413-b0ca-cb10f3fed392.jpg,"[0, 269, 1000, 1087]",chunky,train
1465,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9c100cba-6318-53e0-bebd-289e80ea9b44.jpg,"[0, 522, 997, 856]",chunky,train
1466,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/545ae5f9-c6ad-5284-8c8e-2d971a66a8a6.jpg,"[128, 77, 330, 381]",not_visible,train
1467,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2360a8db-7c59-5531-ab81-b0e8152baea7.jpg,"[6, 169, 987, 1151]",chunky,train
1468,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cfd403da-e26e-5bea-abb7-9c78b3ea7f5c.jpg,"[234, 506, 539, 716]",chunky,train
1469,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cd33497a-8808-58d4-8c29-4192ccd018a1.jpg,"[0, 73, 578, 508]",wedges,train
1470,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/401209fe-3bff-515a-b6f4-dfc6a3d315e0.jpg,"[23, 81, 469, 373]",stiletto,val
1471,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/383e1510-0cfb-59a8-916e-76f2321d1e42.jpg,"[35, 477, 958, 840]",chunky,train
1472,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e7afaa7b-0e1b-55e3-9258-19f222da4769.jpg,"[48, 314, 952, 945]",chunky,train
1473,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/eae7515e-c868-5608-8a96-bf8efafb31bf.jpg,"[0, 0, 642, 569]",cone,train
1474,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/aae34e58-7ad9-5162-836f-029b2b1fb432.jpg,"[0, 397, 958, 910]",chunky,train
1475,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b05f6ea5-a82f-579d-a78b-6559a1a33859.jpg,"[0, 474, 1000, 1051]",kitten,train
1476,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/06ea995d-a122-5067-aefb-72aec15dc5e4.jpg,"[66, 679, 906, 1066]",chunky,train
1477,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/80636c20-9a8c-5bc4-b71c-573ef8086cec.jpg,"[4, 10, 248, 231]",cone,train
1478,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3ca01a92-414e-5afb-959d-26e74cf6ef3c.jpg,"[95, 27, 226, 363]",not_visible,train
1479,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9074b078-0449-5bd5-a433-f0d3bb3e4899.jpg,"[0, 420, 1000, 965]",chunky,train
1480,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8eb0d742-11f1-55e2-90a0-1479bae7280c.jpg,"[648, 348, 1060, 1316]",not_visible,train
1482,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9e6ff5ae-04db-5c26-84fa-951238b81358.jpg,"[41, 331, 888, 1052]",stiletto,train
1483,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/549549e9-5389-532f-950e-6cd48fe6bf1f.jpg,"[433, 132, 604, 498]",not_visible,train
1484,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7633a03b-3f72-5455-8507-7a5e55af9a29.jpg,"[32, 83, 358, 235]",stiletto,train
1485,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/862cd297-dec9-5967-96e8-5d1b051e6ebd.jpg,"[16, 336, 987, 981]",chunky,val
1486,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e5f7d0f9-d95c-5c82-80fe-4a90f701a831.jpg,"[0, 256, 1000, 1045]",chunky,train
1487,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/576dbe9a-ae7d-5636-bced-097f5165548c.jpg,"[5, 84, 381, 272]",stiletto,train
1488,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5041a192-7d1c-5134-893a-5e8ade352f73.jpg,"[0, 234, 997, 1103]",chunky,val
1489,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8118436d-5576-537e-9355-c12481176863.jpg,"[234, 333, 543, 803]",chunky,train
1490,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5ab4f5d5-38d6-555e-85aa-208a0e3df30a.jpg,"[121, 51, 869, 1273]",cone,train
1491,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/04b6ad8c-c4b1-50a0-a4cb-2ede61d9dd97.jpg,"[45, 285, 878, 1073]",stiletto,train
1492,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c9346e5b-80c7-57da-905d-37d1477194cb.jpg,"[10, 106, 355, 369]",chunky,train
1493,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/26477b46-7ceb-5a2e-af7e-389c21a96bbe.jpg,"[2, 326, 505, 631]",chunky,train
1494,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9c80ae41-c0dc-5047-b224-7523d847296a.jpg,"[19, 309, 486, 586]",chunky,train
1496,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/25adae97-6f42-5d71-9c45-08170c46d1d3.jpg,"[0, 234, 1000, 1148]",chunky,train
1497,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/abf4936f-bb48-51b8-a977-220beaa479a1.jpg,"[41, 298, 974, 1051]",stiletto,train
1498,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ab551018-ae84-58ed-bb05-c80d6d5da4b8.jpg,"[7, 192, 771, 584]",chunky,train
1500,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7851b928-60ab-5b9d-b6e8-c7058a60324e.jpg,"[48, 365, 916, 1073]",wedges,train
1501,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5894e3c8-6f4d-5c04-bafe-f5b692e702ea.jpg,"[60, 69, 469, 402]",stiletto,train
1502,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/36271023-aa3f-5d1e-9f6e-3d26dbe7dd70.jpg,"[190, 276, 865, 977]",not_visible,train
1503,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8b1fed5a-48f2-5de8-b485-35519420ccd0.jpg,"[25, 175, 286, 365]",chunky,train
1504,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/46ef17d7-b3ad-5154-9b56-69a3edd83d6a.jpg,"[428, 334, 771, 611]",stiletto,train
1505,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3aada0fc-e590-5d82-87dc-0fc705217456.jpg,"[45, 411, 944, 1063]",chunky,train
1506,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/09fb94d7-abc2-5e00-a88c-ad671e6c5c3f.jpg,"[52, 85, 224, 212]",not_visible,train
1507,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7cfc22bb-8c5a-5f2d-bb32-dbc9881b4feb.jpg,"[220, 36, 438, 592]",stiletto,train
1508,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6a38d305-ed6a-592a-b715-6c207f39ea6d.jpg,"[6, 65, 314, 322]",cone,train
1509,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1fb7136a-7259-5495-b051-24388ec37a70.jpg,"[40, 61, 366, 256]",chunky,train
1510,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d782b6de-4dc3-5e81-898e-6febbe636995.jpg,"[112, 57, 637, 1159]",chunky,train
1511,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a019a754-4801-5c19-8bda-db596f821013.jpg,"[37, 400, 1179, 827]",chunky,train
1512,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ae03161d-e751-5abc-831f-c566ed23c6ea.jpg,"[63, 480, 112, 542]",stiletto,train
1514,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/35a12cdb-a55c-5660-ad26-ce223368cf22.jpg,"[18, 132, 248, 250]",not_visible,train
1516,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4aa008ae-bd54-5166-b8d9-9a3635cd6434.jpg,"[44, 279, 478, 572]",chunky,train
1517,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/99f3808c-d0ad-519c-82b1-55cb9689f4dc.jpg,"[0, 66, 391, 333]",chunky,val
1518,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d6e1cb5f-389b-5683-88f3-10f0df54db46.jpg,"[0, 28, 218, 235]",chunky,train
1519,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/07e7f6a7-6148-5f7b-ba5f-0028ad0a58ae.jpg,"[38, 33, 251, 607]",not_visible,train
1521,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b26674c-2ccb-5f44-9e5e-4eaf14938e94.jpg,"[79, 492, 932, 699]",chunky,train
1524,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c99a7a8b-c3f2-59ce-968c-fa1a96c7e2ff.jpg,"[59, 568, 899, 1049]",chunky,train
1525,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7ff1a433-3c03-5a2d-8761-dbf1ad001212.jpg,"[99, 6, 485, 554]",stiletto,train
1526,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/435c6c22-2bcc-51b6-95b9-c753e6372f7c.jpg,"[162, 257, 418, 441]",not_visible,train
1527,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e47c014b-a5b9-571b-a8d9-576a765e39c2.jpg,"[1, 10, 279, 147]",wedges,train
1528,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/76ff1356-9497-5879-8e12-6eb8de19bb78.jpg,"[11, 59, 136, 321]",chunky,train
1529,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/270031df-c1c8-50fb-b5d7-06cb5ca7aca3.jpg,"[24, 170, 960, 1059]",chunky,train
1530,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fc567707-8434-5575-8717-a5257e98f1d8.jpg,"[0, 208, 1000, 1148]",chunky,train
1531,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3250286a-6d96-5e7d-bf97-6d5f926d72c8.jpg,"[62, 23, 799, 1048]",chunky,train
1532,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/003db85d-9d33-5768-9be6-c73e09cba459.jpg,"[8, 129, 441, 462]",chunky,train
1533,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/375f7f39-aea5-510a-baf1-750fa1414ed6.jpg,"[1, 87, 118, 223]",chunky,train
1534,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c29c2109-5d86-5967-978f-ca5633cce2e9.jpg,"[3, 508, 1197, 991]",chunky,train
1535,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/960850ae-0dac-5558-8df4-6c3b1aa511d3.jpg,"[45, 191, 944, 1059]",stiletto,train
1536,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2d3c6438-1c0f-5d6a-9d94-045af4bfd0bf.jpg,"[55, 334, 874, 1045]",chunky,train
1537,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/38a5b971-1363-5132-b5df-79cfd901f0c4.jpg,"[0, 141, 345, 339]",chunky,train
1538,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/47d6481b-fea1-55e6-a86b-8230d1a84a1d.jpg,"[76, 97, 899, 1063]",chunky,train
1539,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3d1729c0-8f44-560c-8016-6eb4b11b0772.jpg,"[0, 129, 1230, 1341]",chunky,train
1540,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/672f2770-daec-50a3-9b06-aae628abb7e5.jpg,"[313, 207, 761, 615]",stiletto,train
1541,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d2b28fb9-14ea-5d54-9294-f3aec810b91b.jpg,"[30, 99, 420, 520]",chunky,train
1542,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/455ca72b-ae14-579b-8e7c-987580d63ac0.jpg,"[60, 21, 343, 263]",not_visible,train
1543,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5f21565a-a47a-5c81-8e36-327864e10fc4.jpg,"[69, 700, 923, 1056]",chunky,train
1544,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/32c9399a-ad95-5131-9f54-18e9be0727b1.jpg,"[87, 243, 895, 1049]",chunky,train
1545,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/89d334c2-4c56-5406-9141-5a45b17e275c.jpg,"[11, 8, 255, 253]",stiletto,train
1546,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/08df30ee-3d41-5a3c-89bb-485c7c47b7d3.jpg,"[13, 325, 711, 777]",chunky,train
1547,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d2c32dee-27ff-5189-982b-30fd7fb316f0.jpg,"[0, 157, 974, 1160]",chunky,train
1548,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f9943749-d668-57f3-ac5d-33857b2b6df9.jpg,"[295, 325, 549, 513]",kitten,val
1549,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/78870166-90d6-5c88-a8a8-e042f3fb1668.jpg,"[40, 47, 452, 317]",chunky,val
1550,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ef626d39-7a23-5575-a5ec-b52cbd2dd203.jpg,"[0, 230, 994, 1109]",chunky,train
1551,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b864745-c88d-523e-b58b-56c67740526e.jpg,"[0, 557, 1160, 1215]",chunky,train
1552,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/926497c1-8d04-56fa-a33d-7eef19aed46e.jpg,"[73, 240, 888, 1052]",chunky,train
1553,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a6f21ad5-2666-589a-a44b-1cc8c6c0f05e.jpg,"[207, 43, 1029, 969]",stiletto,train
1554,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/51dc12d3-1da8-505a-ac17-93adac8b0244.jpg,"[70, 36, 824, 837]",stiletto,train
1555,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7ee570fa-7a66-54f8-a3d5-ad679d1380a0.jpg,"[15, 23, 273, 208]",cone,train
1556,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f1f32ea9-a077-56c2-ab99-8db956c14f3b.jpg,"[48, 101, 867, 1070]",chunky,train
1557,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7fa98778-b66c-5b8c-927c-df78a1b51f02.jpg,"[0, 432, 1000, 888]",cone,train
1560,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f03876bf-16b6-5cef-8c39-c6898dddaebf.jpg,"[48, 139, 909, 1063]",stiletto,train
1561,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/afb86a69-0d57-5efb-bf9e-ee6e62021e5e.jpg,"[4, 65, 471, 418]",chunky,train
1562,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5b389cfb-9cb0-5353-b56e-e6c316446163.jpg,"[85, 286, 307, 515]",cone,train
1563,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8b7ae2e2-bc53-5c47-9cca-7885512b15e1.jpg,"[11, 92, 585, 487]",stiletto,train
1564,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ab09e807-f8ae-594b-89ba-fe3d14dc0a5e.jpg,"[16, 58, 346, 365]",chunky,train
1565,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6211ea4a-479d-5886-bdae-5a9521c886d8.jpg,"[91, 0, 318, 474]",stiletto,train
1566,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f8d83444-6679-55b5-b9df-6cce83b2032e.jpg,"[45, 233, 906, 1066]",chunky,train
1567,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2dd8804b-68d1-53ce-9846-8f034759ca80.jpg,"[0, 51, 861, 1002]",chunky,train
1568,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/34982381-73a2-5fe7-8efb-9f78dc191675.jpg,"[22, 30, 197, 191]",stiletto,train
1569,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/af51364a-c150-5b50-8fd3-29bd367a6b61.jpg,"[48, 212, 892, 1056]",chunky,train
1570,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9db245a6-f03c-517a-8eeb-42b7364bbc1e.jpg,"[3, 189, 945, 1106]",chunky,train
1571,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e92d8bb1-4894-5c38-b41a-fd988e6efe6b.jpg,"[43, 55, 247, 291]",cone,train
1573,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/07bb60ba-6617-5394-9331-1f5c71a90b04.jpg,"[27, 34, 468, 326]",stiletto,train
1574,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5bac1e4f-775d-50a2-87c9-43821a4ea1ae.jpg,"[0, 160, 984, 1144]",stiletto,train
1575,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/aca92f73-7e3d-511a-a67e-e915648e3605.jpg,"[177, 292, 383, 396]",not_visible,train
1577,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c6166652-004d-56b7-bca7-bf3834756f6e.jpg,"[0, 173, 974, 1160]",stiletto,val
1579,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a405df6a-2451-5412-b6be-8ab7c66cea0c.jpg,"[163, 113, 396, 426]",not_visible,train
1582,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ab6cbda4-14b0-57f0-822c-ab142295cda9.jpg,"[106, 132, 256, 288]",chunky,train
1583,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4bc048a9-2120-5ea0-9088-83b203b1286e.jpg,"[131, 3, 830, 1327]",chunky,train
1584,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dc855497-cecd-50f6-b9ce-ef08e5391301.jpg,"[376, 440, 681, 701]",chunky,train
1585,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8adee98d-02c7-5b29-beaf-1fb2f17b79de.jpg,"[28, 106, 864, 968]",chunky,train
1586,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cc06d3e3-840a-5782-a466-93967455db7d.jpg,"[2, 77, 191, 207]",chunky,train
1587,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e185588d-7662-5325-8f9f-24260fa82351.jpg,"[0, 75, 854, 976]",chunky,train
1588,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7cd3a230-c9b8-5c3d-99a2-9be1f8585b5a.jpg,"[0, 248, 185, 501]",stiletto,train
1589,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4d12d5ef-a680-5d33-bd89-2061ba4011a0.jpg,"[0, 371, 1000, 1003]",chunky,train
1590,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/06efb754-8dad-579b-a630-778241e9c30f.jpg,"[24, 39, 293, 156]",wedges,train
1591,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/43f25d47-b80f-53ea-9dee-eba68c231782.jpg,"[48, 136, 421, 411]",stiletto,train
1592,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/560a9e2b-f068-59fb-b927-d787f4dd3f67.jpg,"[52, 369, 885, 1073]",stiletto,train
1593,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/687d8051-02df-5f16-8ab0-03cf016061e0.jpg,"[0, 129, 1207, 1326]",chunky,train
1594,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c9033e8b-0ceb-576b-b401-26405cabab2e.jpg,"[0, 166, 984, 1173]",chunky,train
1595,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/35ee4aa8-b39d-5b6f-8a79-8d3ef3f2cbbc.jpg,"[0, 423, 997, 894]",chunky,train
1596,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/895f1dce-c98a-5706-96c9-fd2ee38d2ad6.jpg,"[70, 10, 235, 280]",chunky,val
1597,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/079dd687-0831-5ccb-98a4-a93199a8ef63.jpg,"[0, 337, 838, 729]",cone,train
1598,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b2b46510-f600-536e-9466-a58fa3c6ffa9.jpg,"[84, 391, 876, 938]",chunky,train
1599,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/09f2daf0-d8cf-5dcc-b892-b8a80ab70d0f.jpg,"[6, 503, 984, 833]",chunky,train
1600,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1fdd4cd9-71b8-5e4c-a8cc-c392951827c6.jpg,"[0, 8, 460, 346]",chunky,train
1601,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/22e56af5-4baa-52e4-903d-8f965c1910aa.jpg,"[211, 25, 798, 1285]",chunky,train
1602,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c8d26b32-3417-559a-aeae-6a85a750a99a.jpg,"[25, 278, 981, 1064]",chunky,train
1603,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f093dffd-0f9d-51f3-affb-0c3f134ae0b2.jpg,"[55, 379, 923, 1038]",chunky,val
1605,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ef7ad746-43b8-58ae-908b-6236516157c2.jpg,"[71, 342, 850, 1046]",stiletto,train
1606,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4b57d1b1-f9bb-5394-bab9-4db0e4d143e7.jpg,"[79, 37, 390, 646]",stiletto,train
1607,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/51b3af60-d039-52e7-93dc-57e995d23366.jpg,"[27, 372, 895, 1056]",chunky,train
1609,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6732aded-59a9-53b0-b422-a1beb1c820cc.jpg,"[22, 323, 952, 1000]",chunky,train
1610,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/91fbce94-6600-5c31-9961-17a37db8f7b5.jpg,"[104, 463, 913, 1056]",chunky,train
1611,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7aab6911-2c96-5368-8e3a-0bf8fe958ec7.jpg,"[17, 96, 480, 527]",wedges,train
1612,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/48aa0752-8812-504f-870f-3f12b1e5cf07.jpg,"[14, 135, 937, 740]",chunky,train
1613,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/047019ab-e23b-5240-8453-4bc8e177bd8a.jpg,"[0, 295, 984, 1010]",chunky,train
1614,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/71deea57-2d4d-5bc5-8319-600651b70f9d.jpg,"[48, 334, 885, 1035]",chunky,train
1615,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0d9336be-5ef9-55ce-8210-7d9bfd7ca5ff.jpg,"[87, 285, 885, 1031]",chunky,train
1616,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d244b7e0-b290-5ea9-a3d3-f0420b3897dc.jpg,"[291, 61, 401, 192]",chunky,train
1617,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bafae2f7-c105-5302-8cfa-6209ff035188.jpg,"[122, 558, 898, 905]",chunky,train
1618,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/628d0c20-95a9-5eea-927e-d961ba52ab8c.jpg,"[0, 285, 997, 1064]",chunky,train
1619,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/81fa93f9-91d6-5162-a711-11477d06797b.jpg,"[61, 76, 217, 168]",chunky,train
1620,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/822df450-e460-519e-ae55-b8e94a86c8b7.jpg,"[111, 9, 388, 336]",stiletto,train
1621,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/91c743c2-4248-5360-a689-1498ce2e22a8.jpg,"[0, 298, 994, 1000]",chunky,train
