image_url,labels_crops,labels,img_path,status
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/adea90a2-a6ae-56cd-a9cc-3b82172648f1.jpg,"[157, 56, 595, 1024]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/9329860a-2626-55d5-af47-a6c6e01c14b1.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ba15130c-edcb-56c4-96ad-fe3ec8ea47fe.jpg,"[226, 103, 556, 1024]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c8528001-79ff-58c8-8869-56cd74aa792a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3f7b4b7c-eafc-5107-874f-6797d0a27994.jpg,"[196, 0, 513, 638]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c044d396-6241-5573-8524-f623042f75e5.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/68d7f28a-13ad-5066-88d7-ee5311f2d868.jpg,"[198, 41, 472, 521]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/58f1ffc4-a596-513f-807c-4ea349df8798.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d2eed259-b4d9-5cff-92ca-925b2232afff.jpg,"[227, 75, 515, 1024]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/57ba8f12-5dcb-521f-a66c-4992e1257f80.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9e369ce6-1a39-5ecd-988f-c55928cc8a7e.jpg,"[475, 10, 1184, 1903]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/5f1d6674-17a4-5242-9327-d4564d10d0eb.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6ba7b823-880b-5973-b1b9-11ba13074bdd.jpg,"[115, 156, 248, 352]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/122d34e3-d973-5579-a343-7eda734405ad.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/229da117-d085-5472-a4c4-0992df6449a8.jpg,"[97, 49, 504, 863]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/75c71785-9b54-5a10-8ea6-e8a548e9e5a2.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/53e24782-a3d4-5747-b80f-e7ad8332ddba.jpg,"[171, 161, 229, 287]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/11f592e9-2132-56ed-9f69-40b813c2c9da.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5251b6e6-dc3f-58ca-a9b6-151d73bcca09.jpg,"[90, 13, 243, 318]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/b64de184-2f0e-51f9-9812-237541025d83.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/376bd8d9-62cb-5ff0-a429-687c4e259a13.jpg,"[80, 3, 168, 251]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4a3ce8bc-4421-5699-96ba-0abd36f079b6.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4bb31df3-485e-5fe0-af41-277e03bd8581.jpg,"[313, 72, 847, 1222]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/029ca0ef-6c86-54fd-af73-56eff0a85018.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3c34621f-d960-5834-9381-442b7781bccd.jpg,"[178, 0, 473, 581]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/40bcf7d4-9887-5d3f-8153-2ec50fafc698.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ccff1627-be44-52df-b9b4-b868bc3ef061.jpg,"[21, 13, 284, 371]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c80a55e3-effd-5b55-90c9-dd6adb4912a7.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bdde74dc-e279-5886-b8c4-5862f4bd0a79.jpg,"[226, 17, 569, 700]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/49143664-0f2a-5d5e-a3f7-aae7033472f4.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d4e9b782-7467-5ced-bdbe-e403e5d0ed91.jpg,"[201, 0, 298, 253]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/175093b0-7642-5161-b138-e58ce8c5536f.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9a727a26-0a28-5a03-8cb0-db2ef70e2e34.jpg,"[197, 109, 557, 1024]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8db22558-cee3-5c81-a05d-78e2eb2e12da.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/385b76e4-e897-5c68-adc5-459cc208601f.jpg,"[40, 31, 265, 206]",cannot_determine,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/0689406a-35f2-5f4d-98cb-2d48d72bd940.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b952a3f1-5751-5577-b95e-ccc4c118df46.jpg,"[225, 32, 562, 945]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/a5739c00-747d-5da5-bb2c-6672ac711b80.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/05ec1228-3e45-564e-b942-1591e003f64b.jpg,"[208, 98, 560, 1024]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/cacea0fe-9742-5fc6-b4ed-3e7f1684c6ad.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ffbe206e-299e-5d7c-b72e-1fb8e3a83474.jpg,"[95, 46, 182, 372]",cannot_determine,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/906a09a1-242a-5fdc-934b-a81b3e95b897.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/70b5ea99-8dd4-5614-9d95-9d7f90574ebf.jpg,"[168, 25, 526, 647]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ab9a253b-ef22-5e0c-a209-bcfb70f4b7ba.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/afffa391-e84e-5eff-9086-494080d0f41d.jpg,"[63, 7, 223, 420]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c2b80f3b-82a8-5b96-b7a2-f6ddadc895a9.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/83a15468-1e20-521f-b7d3-f4b56fb8893f.jpg,"[70, 39, 240, 348]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/699bbe80-cc81-5c27-9059-c2922fe9f2d5.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/689a873d-58fc-5054-b465-88b1c3c90c34.jpg,"[14, 27, 205, 165]",cannot_determine,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c75f7f19-a593-5905-a446-0b5a4bcada96.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7d2cc7d3-c740-5923-8e53-fb38c6dd047f.jpg,"[33, 4, 257, 429]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c4615b1a-2925-533e-b157-a5c6e532ae24.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e4dd4d13-0f00-55a8-81b3-7d23892d9253.jpg,"[39, 0, 249, 429]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4df91042-1133-527e-8afa-83927f7eabb1.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1dc3a3ce-97f8-5951-a221-601d5739352c.jpg,"[51, 8, 117, 167]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/794c7ccd-4072-59f7-b5be-b00ff6f52952.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5b69b426-e09b-54f1-a3ea-49216f19319e.jpg,"[128, 153, 573, 877]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/53c15d47-dd78-5d2b-a3d7-aa58ef8dd268.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/05875a67-740c-5953-8a8a-c761eaf55b06.jpg,"[191, 80, 583, 1024]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/552620a1-9972-55c3-95de-7cbe86359623.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/08fa0de9-8fae-50f6-bd73-0f1c35815e86.jpg,"[172, 49, 356, 570]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/795f0797-25d2-5de1-8797-014ed134e42f.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d8de506c-3626-5e4d-ba1e-62fa6d123f15.jpg,"[31, 8, 135, 191]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4a83d181-34ed-5914-8458-4262abc2c8d3.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3317e1aa-54a3-5e2c-a067-9e030268a7c5.jpg,"[110, 15, 480, 781]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/27d0468c-22b7-5d39-ab21-8d88125590a4.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b693b9e4-9edd-5f30-a568-29d2f079ab0d.jpg,"[16, 304, 683, 943]",cannot_determine,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/edba1274-9808-5bca-bfb0-86999e0d50a4.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e43f1027-0130-5820-9ecf-74067b496f28.jpg,"[175, 132, 453, 607]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8ca14660-aa2d-5256-9153-44925ccd8d1a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c98c2ebc-e1d3-5845-8408-3cf97b990162.jpg,"[30, 0, 204, 328]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c22fc7a9-0c6c-5176-8e62-1909920ede1c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5b2cd478-0f33-5ae1-99e7-11aa283f4756.jpg,"[59, 14, 152, 219]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/b6c918a6-88ae-5288-9c97-28fb1c42ac1b.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/48e42ae1-d9b0-5d02-8953-aa46008eb078.jpg,"[132, 8, 474, 598]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4d62025d-150e-515e-9cbb-006670a3920e.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/28e6da70-0c06-5a3c-bdf8-4f9353b84256.jpg,"[69, 24, 416, 760]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/45918688-724a-581c-8a92-6cb7cc29bfe5.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/456e9e35-df54-5607-9232-e33c9c2277bc.jpg,"[243, 12, 440, 507]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/007a14ee-d070-55e6-8c90-0b560869b522.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/89a9bb6c-0b70-5e2c-848e-541376700038.jpg,"[252, 22, 553, 668]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/cf1e2d62-00d9-5d27-b186-0f44360897f4.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d9b882a7-fb6f-548b-85f4-b6532327d65e.jpg,"[272, 7, 761, 1496]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/fa95dbbd-44bc-5182-b0a3-d74f10263d59.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6ad9cb34-09c4-5a33-8a75-7da3749f8dcd.jpg,"[183, 35, 464, 752]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/25349f4d-b12c-5c83-81ac-4de1d4a30c3e.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f3a1226c-f52a-5a1c-a27c-89be29775089.jpg,"[144, 111, 567, 1024]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6a065292-f96a-5bed-aa02-df1b89ea96ab.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c07c6db4-2d56-526c-b4a3-28f6f59efbbd.jpg,"[224, 59, 553, 869]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ead7e1aa-3d57-513b-8ae6-93dae87ccdee.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8d29b1cf-db95-57d1-9fd3-91e0442834b3.jpg,"[174, 71, 602, 1003]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ec3e6a17-79c7-5311-ad4b-584c12b69834.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/34b357cc-d255-5fd2-9045-3ed38b96833f.jpg,"[87, 107, 220, 413]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/07fe8fe1-5b34-594a-811b-841fc7d5c9ac.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ccfdfe4c-2082-5b65-bb09-68f87377260e.jpg,"[85, 46, 367, 441]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6fcc3528-7a37-52d8-a1e4-799f0e12ac1b.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6de6eb65-e1dd-5b2d-991a-4deed21d5b99.jpg,"[61, 5, 230, 428]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/7cc172f8-51a8-502d-bee4-a10dafd7c190.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/988c1065-ae81-5676-849c-cf53690a52e8.jpg,"[89, 186, 249, 535]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c902aea4-0dcc-550a-8af5-99c0effeb1e4.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/66ebd55e-c555-5210-8227-6a1c22a314ad.jpg,"[165, 0, 315, 499]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/029cc6a1-f9d2-5a96-aa5b-88033f558a72.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4a88bfd5-d05d-5611-be83-759bff7ae483.jpg,"[258, 96, 733, 873]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/e752f16d-132a-521c-bd4c-2a6458b16f19.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/237616c0-f331-5120-b679-34d277f1f9cf.jpg,"[50, 15, 196, 268]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/86ba132a-e201-5b37-8175-02ebb3498f18.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/98d208e1-bec0-5f5d-8d8f-73aa40122b44.jpg,"[111, 14, 368, 532]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c94e754e-e8c2-5efb-8eba-ef3fe43fe820.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d7bf1616-c5c5-594b-bce8-156f7bc84efb.jpg,"[140, 8, 358, 429]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/34a8c2c0-6825-5b9f-b47b-fcdb1818286e.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/30064f28-4527-5a2e-896c-b0b00e3fea2f.jpg,"[256, 547, 557, 988]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/84254b5d-8b1f-56ed-a085-cdab28741baa.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ebe174fd-5b54-563b-9068-dda2392906a2.jpg,"[0, 433, 592, 962]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/2e43d70c-1a0c-563a-b31f-eeb9e04a6d21.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/44eb2d75-396a-5f3a-9712-fea7b16579a3.jpg,"[269, 502, 502, 983]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/2f3009f4-e8d4-5f16-8978-383e8c54ef2a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/602c6c48-57c5-5fe5-9c33-0a1bb735d50a.jpg,"[269, 473, 544, 954]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6b8cb066-2630-52d1-adc8-4d91d7814925.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3a4ee0f9-f1dc-5184-94eb-bac1db9a29c0.jpg,"[63, 531, 536, 1015]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/08dda1d1-84d0-547c-922f-c5d48386226c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bc54be32-8855-5bc2-8314-72c5a1afdbbc.jpg,"[214, 393, 528, 970]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4d8aea2b-304e-50ff-b082-53a55b4b3bf0.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/054694b1-e1d9-55b9-af2f-b8212a6321e7.jpg,"[312, 473, 661, 967]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/0b08961e-e130-5918-b450-22688a951a04.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f2b6ebe0-a7a8-575f-8237-28fb4cfce5dc.jpg,"[195, 446, 499, 970]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8052ef64-3789-55db-bc60-cd0a627b7dc1.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fcfcbe05-0b86-5490-a9bd-92fe48127f97.jpg,"[231, 99, 512, 876]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/dde0d1b0-ce4e-5961-ac96-e2be80601936.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/10a7011a-c97c-5e01-b9dd-1bfcb65075b1.jpg,"[177, 441, 592, 986]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/d3067e74-7850-50bd-8ecd-fa06441b9bce.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/74946dd3-b73d-5b02-a035-f2a1ea9c1354.jpg,"[222, 428, 494, 970]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/eebd8e7d-1206-5ef3-a11c-2b5ea8ec10ae.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f38284d4-e756-5a74-a02e-bf58b1fee0b1.jpg,"[269, 502, 505, 983]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c764e2a7-0d25-557a-b5e8-a7a3fc90a60a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/db3d19cc-5e57-54e0-8a1c-dfb75c732176.jpg,"[237, 510, 478, 991]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/e7fc1b7b-b885-5889-a3db-cfd36ac80ed9.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b362cdb5-c152-54dc-b70d-6a4ab7c599ab.jpg,"[240, 195, 523, 896]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/53e37435-2c58-5927-a4c5-62bbb9c2bb00.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/17a8bea6-0fcc-5dce-bc58-748f730de687.jpg,"[230, 494, 499, 1018]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/65e0efc5-0750-5d41-a103-149923863088.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a61b3572-4579-5ad7-ba9d-191d7b053c0a.jpg,"[185, 375, 532, 947]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ed908b80-163c-5aa4-876c-8ccfb936216f.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/eead128d-4e3a-52dc-88f9-4d7fd88c570d.jpg,"[253, 515, 489, 938]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/05f7a7df-e5ca-560d-a9c3-4507afe9b9aa.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a4d801cb-dc13-5472-8cf0-6279495bf26c.jpg,"[243, 505, 518, 981]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/567ff203-557b-5bf0-b5cd-57f2cca216e8.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/83c72d82-803c-5ef1-a98c-8a9a129d3057.jpg,"[280, 386, 579, 1065]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/f10d959a-597e-5e02-8691-bd2cf5faaf80.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dbb40575-4969-5c65-8818-2a1e943a7759.jpg,"[177, 468, 505, 941]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ff8bafdc-254c-5b21-ba99-7b4bce2ba48e.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4df485bd-efc0-56d2-aa17-286792f8640a.jpg,"[130, 44, 613, 902]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/a4834bf6-ff44-597f-b618-7955be63db98.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3cde2cf4-f936-5009-b693-dacacb418eea.jpg,"[227, 505, 473, 1025]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/05d5ff6a-c92d-5335-81dd-ed1018178f46.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bf60b2e8-cd8c-5d45-91a4-b777e0dd4235.jpg,"[253, 39, 550, 787]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/f7a42411-fc8c-5218-8b9e-a147f892e12c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/995533a5-7650-5b70-b0ac-8626ecf632f8.jpg,"[237, 396, 502, 965]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/89896468-696d-55e1-b2eb-730afff02073.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/69a9b23e-322e-59c1-a95a-cb21bc64e23f.jpg,"[259, 452, 597, 922]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c1408933-c5aa-5834-9690-1619908a477c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/09b3068f-9934-5df2-9983-e577c4b62c74.jpg,"[240, 494, 505, 1010]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ba8b208e-37ea-5050-9c3d-d2445cf05813.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c3932b24-8079-55c4-b832-f582c1a6e8dd.jpg,"[280, 550, 468, 994]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/81738099-f921-5247-bc47-38d929d470ec.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/28c67010-fe5c-51ad-9bc7-7073ab80ced4.jpg,"[150, 161, 396, 782]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ee9846e5-2eab-53d2-8ca7-fae849816581.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c23a6b83-7f6c-5952-ae55-88bd33251273.jpg,"[7, 438, 561, 911]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c36e58ef-22b2-5a23-bf32-051f0dd86e1d.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/47cff16e-fe79-5a4d-85c9-5825d5f969cc.jpg,"[240, 483, 505, 962]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/23801fa0-63d4-5f6d-8a73-70f04c168744.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7eafcce0-1efc-5fd3-becb-8da227fca71f.jpg,"[235, 354, 486, 877]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8b3fd405-9686-5298-8485-e2f914813609.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/95429d3f-f525-5e70-b273-9dd1c09ceba2.jpg,"[211, 548, 482, 975]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6154efa3-5494-5bdc-80c7-5ca13fab9e93.jpg,train
