image_name,image_url,img_path_old,labels,labels_crops,source,img_path,status
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2edf950a-805f-5aa4-8455-ae634d01ce2b.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/d4d7848d-f84b-5e85-9385-1b66c6472ac2.jpg,A-Line,"[310, 68, 919, 1471]",,/ofs/images/gen_images/937d9023-e935-52a5-a2d3-030d06becde1.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/80dd0e7a-7afe-54f9-813c-86eff47fffef.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/short-prom-dresses-cute-for-valentine.jpg,Fit_Flare,"[68, 14, 468, 675]",,/ofs/images/gen_images/10c6cdf2-28f0-5224-8b7c-a9032d2fc810.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ce3104ba-de77-542f-b028-b0ed966802be.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/8363-royal-800x1333.jpg,Sheath,"[92, 0, 701, 1329]",,/ofs/images/gen_images/6ec02ab1-e7a4-5fb0-a429-c068c597e937.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c3b90c36-c42c-59e6-9e7a-b7c05e88cfa0.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/74_ruelala_16C0D50B-1AC8-482B-8181-7B244EFCDC73.jpg,Sheath,"[339, 9, 717, 767]",,/ofs/images/gen_images/031b1ea8-479a-52a8-b21f-3a00113bee5a.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/71cd2a8a-d45f-53df-98f1-c4f68042d179.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/cd5b2146-9f8a-5b7b-96f6-531a974b21a6.jpg,Shift_Sack,"[411, 68, 865, 908]",,/ofs/images/gen_images/d8ddc9e7-a033-58c2-addd-34c8891312eb.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d101bd6d-3e99-50b9-98c5-57c8d2ec5832.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/627bb1cf-5390-5303-85c0-930f39e3c6e6.jpg,A-Line_FitFlare,"[336, 53, 685, 831]",,/ofs/images/gen_images/b4cd4e6c-ebda-5ab2-ac03-e4941108acd4.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b39559a7-7837-52bc-b3e7-9f025aeaed7a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/o5_25254802_f.jpg,A-Line_FitFlare,"[51, 59, 186, 378]",,/ofs/images/gen_images/f3e6c8ff-ea99-57f6-982d-1a8b99a2cbde.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/98988204-5126-5765-9bdf-57feabd58e3f.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1050303757_RLLZ_1.jpg,A-Line_FitFlare,"[288, 7, 589, 599]",,/ofs/images/gen_images/f1169dfe-43a0-5b7b-9e50-ec5410e23d3d.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/877a5226-08fa-5c4a-8cc0-f62e7e7894d2.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/5d80ee6c-9d9a-5e62-bcf4-32a7fd3fe5c0.jpg,Shift_Sack,"[375, 61, 843, 908]",,/ofs/images/gen_images/57ca6c82-c280-5ffe-b31a-9ef7da184746.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0cf7a791-d8a7-5224-99fb-3d82baa66260.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/14091915.jpg,A-Line,"[14, 0, 216, 438]",,/ofs/images/gen_images/b9303d37-2910-5411-a8f7-d11ffedc77dc.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fa86ee0c-42c6-5553-8952-6e3833415cd1.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/21867545.jpg,A-Line_FitFlare,"[17, 28, 276, 585]",,/ofs/images/gen_images/19cd8848-3ca0-5aae-8a62-9178b92848dd.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d843bbd4-5caf-5663-8536-14ac0af57339.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/20347892.jpg,A-Line,"[44, 57, 228, 509]",,/ofs/images/gen_images/fb97cee8-1eef-5ccd-8a5e-282ea8b6f750.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a700ae9c-9c27-5a50-b78a-109f191f6fdc.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23557133.jpg,Column,"[25, 18, 260, 959]",,/ofs/images/gen_images/de7e1ce9-4255-5c33-a4d5-fe228929d767.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4815079a-d693-55b0-94c3-d3df570476c9.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/24843547.jpg,A-Line_FitFlare,"[36, 38, 362, 854]",,/ofs/images/gen_images/1478c04c-c602-50af-aed0-1fa0fce20032.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a134138e-4803-5e55-a001-6674fd945c29.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/21406253.jpg,A-Line,"[52, 5, 324, 536]",,/ofs/images/gen_images/d50b7723-effb-5aae-a014-e6d29cb04eb4.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2b6b8b3d-fac5-5947-903e-c6c79f038b6c.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/unique-rose-gold-sequin-long-sleeve-high-neck-mermaid-prom-dress-1.jpg,Mermaid_Trumpet,"[171, 19, 386, 788]",,/ofs/images/gen_images/75109d22-2540-5a8a-9b15-c5bdf63dfc9b.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/65bf8d0e-a8a1-5ab1-96ae-a7e690f1de54.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/b5285bec-19cf-578a-9141-6947c2c20a18.jpg,A-Line,"[411, 75, 865, 872]",,/ofs/images/gen_images/8ed1fa7b-b7ef-598f-a73e-ade6017de944.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0bbd3c26-7600-5915-981b-6b9a985b7557.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1411377404_RLLZ_1.jpg,Shift_Sack,"[282, 38, 576, 654]",,/ofs/images/gen_images/7b57236b-befc-5b6c-b736-0131a3931992.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1d22d672-5cea-5ee3-ab2d-d677c3d2391b.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/24660907.jpg,Fit_Flare,"[74, 26, 435, 755]",,/ofs/images/gen_images/9d4ffdb9-7198-5e12-bea6-0e7483e058fb.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/af882319-8f7f-50a1-ba88-2bdedaaedb06.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/184555_G_15124680454340.jpg,A-Line,"[336, 86, 816, 1477]",,/ofs/images/gen_images/ebc161bf-ab37-5a8c-b041-4aa5e0c322c1.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/34bcea54-88ac-546a-9335-a27407c7840e.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/24170332.jpg,Mermaid_Trumpet,"[52, 15, 399, 1027]",,/ofs/images/gen_images/9a702611-2035-5299-b614-45dd36cdface.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/dc8ae2fc-3767-5934-a1cd-c1d3daf47a89.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/10249193.jpg,Column,"[134, 24, 380, 1016]",,/ofs/images/gen_images/d90f2c22-f90a-55b7-8c9f-9ef32811bf96.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b19da079-3787-59ce-b9db-782ead8300a7.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/rbvaefe65isapnqzaayhw4wqc00905.jpg,Fit_Flare,"[238, 9, 578, 717]",,/ofs/images/gen_images/476ba8de-91d5-534d-9cd0-225a107a370f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cdf0e8f9-4e54-5c66-836f-6e69d401fac4.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1470977163_web_7_.jpg,Column,"[182, 133, 378, 675]",,/ofs/images/gen_images/4eba2a1b-094d-5251-a16c-f3418392114a.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/32328cd0-e551-5d55-bfa2-1f16c01537ca.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/12035198_9551111_480.jpg,Shift_Sack,"[158, 21, 304, 343]",,/ofs/images/gen_images/6715ce98-0ae4-5d34-8e53-a88f13237c3f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1a7c6824-4343-5720-9be3-9de86fdd1ffc.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23704538.jpg,Sheath,"[6, 0, 286, 610]",,/ofs/images/gen_images/e9ae7c7b-a325-5b79-ba08-5ff3b14d878f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c5d07493-50e4-54c8-b1cd-da14d2d18ed8.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11566403_7376219_480.jpg,Shift_Sack,"[115, 52, 383, 584]",,/ofs/images/gen_images/32b88bf9-86b8-5d0b-850e-b426f687d875.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a9ae72b2-81e7-5726-b6dc-31399ba06e66.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/70a843b1-e26a-568d-8daf-54f28ceca58b.jpg,A-Line,"[266, 39, 948, 908]",,/ofs/images/gen_images/4458ed02-a03c-5c7e-8c5b-d6fb234fa554.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3d29ca4b-68a5-55f0-9a1e-bab12db83a3a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/a5636a6a-313f-5640-98ba-b9ef41dd939d.jpg,A-Line,"[361, 24, 833, 992]",,/ofs/images/gen_images/5eb86a6f-8909-576a-9b8b-682835650a59.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6bf573c8-7912-5a20-ba89-a008217b1e49.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/21204010.jpg,A-Line,"[20, 39, 425, 821]",,/ofs/images/gen_images/c9f69e56-8560-5082-89cb-56883029fd0d.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/25e41554-62d7-5d6b-8c14-0d6646f16a5b.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23794534.jpg,A-Line,"[6, 13, 329, 700]",,/ofs/images/gen_images/4dccab53-7c3e-523c-830f-c2796f340bed.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a2dc0626-cafe-5f31-a172-529c946218d3.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/ed0997_3_original.jpg,Fit_Flare,"[32, 51, 580, 748]",,/ofs/images/gen_images/6a716b19-b8d3-5b10-bc9c-03d4688abe8a.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9277a567-4096-5255-ad53-e6b04e5b2ddd.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/76518fa9-547f-5148-9218-a22bd73527b0.jpg,Sheath,"[375, 46, 807, 944]",,/ofs/images/gen_images/f5020e5b-740f-5e80-b8eb-023792106582.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e0b94e8f-5bda-54c7-a97e-73179423fd82.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/64_macys_4C19839A87DF39D5A1DEB8084A8F8ECF7110D71C.jpg,Fit_Flare,"[19, 37, 173, 245]",,/ofs/images/gen_images/0f824bec-2f20-500b-887a-42674384f145.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9d75d288-4c75-51c5-a0ff-69a51b3bcb2c.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/e59e07dd-5ce0-5de4-9251-e40ca708c6e6.jpg,Fit_Flare,"[271, 28, 728, 947]",,/ofs/images/gen_images/b000ff21-a772-5e3f-8e53-25250cbf26d8.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c121e4b6-9552-521d-9b41-1d1e340f0bf9.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/ed1882.jpg,Fit_Flare,"[103, 69, 459, 650]",,/ofs/images/gen_images/4c7d95e2-f891-564b-984f-d6a8cd89a908.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/984e64ef-678f-53cc-8255-09ba7e3fc6bf.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/ebb5f8d3-d9c0-508e-9342-47637b0ca9f9.jpg,Column,"[81, 44, 163, 348]",,/ofs/images/gen_images/1bad14bb-ddcd-5524-a9dc-57ea9e2a95ee.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c7b2fd42-c3a1-573e-a523-6f7003bb8a2f.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/16621-zed_-111.jpg,Sheath,"[277, 0, 674, 1496]",,/ofs/images/gen_images/202072e8-ac09-57f5-baca-b843b5fe6dec.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f41d7d14-9c55-52a5-8333-71989ce0b44d.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11798730_8562014_480.jpg,A-Line_FitFlare,"[104, 6, 403, 556]",,/ofs/images/gen_images/c0a38009-d2ec-5dde-bef7-35171a7860f6.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/98e89222-d60f-5211-8de7-1249bb7789d4.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/494cf7ef-2ddb-5caa-87fc-1aa57c945ffa.jpg,A-Line_FitFlare,"[196, 17, 755, 1159]",,/ofs/images/gen_images/cf3891fc-7abe-5c84-b0c8-ff1be8d3ac80.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4a8e8c3a-2c65-5266-bafa-fd76cba42c7c.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11535525.jpg,Sheath,"[130, 67, 394, 670]",,/ofs/images/gen_images/bb16dc72-574d-5d1e-bd3c-2265d0767c45.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2192e297-e974-54aa-b4c1-4feeed0e0263.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/rbvajfia9auad0vcaaiovhj1awm459.jpg,Mermaid_Trumpet,"[436, 23, 761, 763]",,/ofs/images/gen_images/997a5d2e-b6eb-5565-9a28-652f1fb8ff0c.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d308041b-3353-54ae-a2fe-7555d7a55767.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11562994.jpg,Sheath,"[54, 24, 433, 842]",,/ofs/images/gen_images/9ef83ff3-7002-5180-8b7f-2ee3d614b0de.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a105c44b-9fa9-5d6e-9b32-82e0be43af5b.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23723877.jpg,Sheath,"[107, 17, 382, 726]",,/ofs/images/gen_images/720d33b8-376d-5796-ab49-00f9f7d21ee7.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ca747583-d8ea-59ca-a9a3-8b7ac34d6aff.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/long-prom-dresses-mermaid-royal-blue-chiffon-beaded-appliques-see-through-illusion-sweetheart-sleeveless-fish-tail.jpg,Mermaid_Trumpet,"[138, 3, 429, 773]",,/ofs/images/gen_images/f93d0e08-1110-5f75-bc23-97aebefc4075.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2d0c4950-6158-55c1-a601-aaa89826eabf.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/cc2584cb-b755-5ced-9d58-18579ae338f1.jpg,Mermaid_Trumpet,"[132, 11, 428, 792]",,/ofs/images/gen_images/20022d02-454c-56a7-a3dd-aef3ea6f1b34.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6f571fe0-f243-5fdc-ae22-10c91d306fd5.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/20151026100054_original.jpg,Mermaid_Trumpet,"[88, 57, 351, 798]",,/ofs/images/gen_images/08bdddd1-601a-5134-bad6-d2a16f99ede5.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3debd66a-b4ed-50fd-b775-72090dc36dc1.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/20946695.jpg,Mermaid_Trumpet,"[50, 30, 387, 1048]",,/ofs/images/gen_images/83cf5746-7921-5a2a-9ed8-013711ee6f54.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7857366c-e411-554f-8974-3c7fc3d15459.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/22763529.jpg,A-Line,"[30, 15, 420, 859]",,/ofs/images/gen_images/de14df01-2a22-5a98-ae2e-a1ae59638e8c.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d058d390-ca77-5f66-b372-3a85bac94952.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/12055194_9837281_480.jpg,Shift_Sack,"[109, 23, 347, 541]",,/ofs/images/gen_images/5cae5e4d-c8c5-5c00-904a-438f0e4b99dc.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/24477573-77e1-5f84-888f-a228f0d87339.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/13409368.jpg,Column,"[63, 21, 326, 964]",,/ofs/images/gen_images/3ac015d5-6f5e-5b2b-8ef0-c0f6ff6bee86.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ad9becc7-121f-5876-ba3b-7dc482bca8f0.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/5gzopv-i.jpg,Fit_Flare,"[37, 44, 807, 1362]",,/ofs/images/gen_images/4086c2f1-1060-5ed0-93bb-ce445bdf19e1.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/76c91074-3e46-533a-aa75-c38b1b949536.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/32f517b2-7674-5795-a5a6-9d4f2e81c8ee.jpg,A-Line,"[234, 36, 1056, 1453]",,/ofs/images/gen_images/38fa3b31-82b8-581c-b7ed-4c7f1c8245ff.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bc8f247c-6027-5f25-b780-31afedf70e86.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23240850.jpg,A-Line,"[0, 50, 464, 855]",,/ofs/images/gen_images/2ab646ec-8161-5db5-8de7-f18c2dc626f9.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6241e559-8235-5458-b51d-022ba792fee8.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/f00ec5d5-34d7-5981-808d-31a30372696d.jpg,Fit_Flare,"[317, 86, 868, 915]",,/ofs/images/gen_images/577e4be5-2bd8-5833-a389-0aa696c79bba.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f85abf87-7edd-52f0-b2ea-b237be2addc4.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/61c90a80-ef97-5f95-957e-cf82bb18f75c.jpg,Shift_Sack,"[393, 90, 814, 883]",,/ofs/images/gen_images/d3b301b0-361f-5da7-847e-2258be572a29.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f59ba892-3cae-5370-b7ba-622c766429c1.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/12029934_9465397_480.jpg,Column,"[156, 20, 316, 607]",,/ofs/images/gen_images/c1b8e66e-698b-5d43-a820-78a5901bed92.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c6c38980-8609-5971-a516-554c95e6ed88.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/m_56e76a777fab3ab1d80037aa.jpg,Sheath,"[224, 59, 336, 407]",,/ofs/images/gen_images/9af90de8-05b2-546e-a537-d874e4dda5ca.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3b39432a-b945-5250-89c6-1ca74f9fc5c6.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/ac7d8c76-e02c-5b2e-9e60-7c0c4e536996.jpg,Mermaid_Trumpet,"[96, 20, 315, 592]",,/ofs/images/gen_images/4f04b052-0700-5c0a-b183-0801158d107a.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/be40288e-2ea0-5fd7-adee-9ec3fb9d090a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23509962.jpg,Shift_Sack,"[60, 9, 433, 861]",,/ofs/images/gen_images/a08c8047-ef7d-5f05-a2fd-b7a2df831a5f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/8a71d6fd-b913-5ec3-a6fc-0bba5b6dd110.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11601826_7550361_480.jpg,Mermaid_Trumpet,"[121, 26, 330, 595]",,/ofs/images/gen_images/d28cd11d-90b1-599a-90e0-2fba3f2afaa7.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/754ef96a-4fcd-5aed-a2cd-40be5a71a731.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/10242335.jpg,Sheath,"[65, 2, 408, 768]",,/ofs/images/gen_images/87b2453a-0a10-56a0-b292-f6a3afa6ff8a.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/955841d9-71b4-52fb-8faa-b7c3be4b1027.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23841670.jpg,A-Line,"[20, 68, 263, 636]",,/ofs/images/gen_images/d5675c48-d6c0-59fe-b3f1-1ec17777f755.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a2407d1f-12dc-5f29-897a-d9f5afa7bcc1.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/13353987.jpg,A-Line,"[129, 48, 532, 778]",,/ofs/images/gen_images/8252218b-c44a-5391-bff0-63a4605f809b.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d6ce5561-ecae-5e09-9d5b-a7858efbf462.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/22066421.jpg,A-Line,"[0, 36, 350, 753]",,/ofs/images/gen_images/296e5d18-e698-52da-b4ab-20562bdaaedc.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/80b500b1-f69d-596a-a8ce-c82ac7791388.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/aefeeddc-eece-59bc-a6bf-9f98b4e2e576.jpg,Mermaid_Trumpet,"[153, 12, 456, 893]",,/ofs/images/gen_images/1dc3d7c0-7c84-5093-85a0-5e179a46a99e.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0e12fbeb-a386-52d5-8402-bb6949e016f8.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/140f1e29-bde3-5566-98c3-93368873e2ed.jpg,Column,"[407, 54, 822, 1406]",,/ofs/images/gen_images/633dd8d4-9dde-5ff9-89e3-cd8f3db9e22f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7b0e2eb6-00a7-5660-81ce-5ee31cfd0ec9.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/12ef7c93-4d0a-587a-bf80-ba193846427a.jpg,Sheath,"[490, 90, 897, 887]",,/ofs/images/gen_images/1eb9fa02-6995-59bf-8012-2aa6c7f09b87.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/886fa8a0-23e4-574b-8cbb-be9fe6164e52.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/a7e08992f3825caaf9a015559c88f135.jpg,Sheath,"[507, 39, 989, 1368]",,/ofs/images/gen_images/ac38f451-1c68-5d8d-9bbc-20b620d762ac.jpg,train
