image_url,img_path,labels,labels_crops,status
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bc5e18cf-5b48-5c95-90a2-735fdf1d9115.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9b2dbe77-9eb7-591c-94e9-7d9902647736.jpg,palazzo,"[118, 7, 661, 1028]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d004e699-d516-5f70-97cd-61afa1cdf015.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/a193642c-b115-5cd7-acb0-d56be93768db.jpg,sweatpants,"[280, 497, 507, 991]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b47868d-35c1-5818-ac65-824e15005fcd.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/d051a5fb-ff23-50e7-9c66-4c7d743868e9.jpg,sweatpants,"[251, 523, 494, 1039]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/829c2305-255b-5978-92bd-17d81eccaa1c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/f023366e-729d-5e24-9f91-99d80f528b33.jpg,sweatpants,"[145, 153, 401, 793]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0b1a7c67-49dc-5b95-ac17-ceda8dd22e1f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/46bd2505-acea-5c7f-8b9f-7d84fcc4af58.jpg,palazzo,"[240, 269, 518, 1057]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3874cac8-d23f-54c3-9979-27b399129675.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/eeacd167-5942-5192-8055-edd2d64eb0da.jpg,sweatpants,"[245, 452, 499, 999]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7de77d7a-ac2c-5a04-85af-204bee3f6967.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/8af0cee8-cc4c-56ff-9ca5-fa89d4b646e2.jpg,sweatpants,"[296, 512, 512, 986]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7ad60196-5bb5-581f-9e70-359eff6a29f6.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/30247906-83c3-53b4-bbc7-0a9365b133d0.jpg,trouser,"[235, 502, 497, 941]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/540ec038-c502-5640-a4ec-631347e6f3a1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/d9543c84-93a7-5d4b-ae97-552119b8dda0.jpg,trouser,"[273, 496, 543, 988]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3ec0fdf1-edb6-59f2-a16f-efa62eb1620b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/184e5e56-57d1-51ab-beeb-f053eeb6d306.jpg,sweatpants,"[198, 486, 452, 994]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/59127c64-6636-5957-b74f-6187e5042b07.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9196b4cc-4ea9-5c19-be03-c60b49484ec4.jpg,sweatpants,"[97, 425, 544, 959]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b5e5617b-7d50-5859-996b-a708ab0f4e41.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/457cd7aa-315b-535f-bc45-b153d61df468.jpg,sweatpants,"[243, 497, 502, 975]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0f3c29ac-aabe-5d2b-9fce-02da61baa40a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/42aaf0f3-b059-58a1-815d-4adf581ab31a.jpg,sweatpants,"[182, 404, 613, 880]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f34e57f9-46af-58e9-a618-2d0af3007f1c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/6d8100b0-2877-5724-861e-6b81a85ba15e.jpg,sweatpants,"[288, 499, 565, 981]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2f7b9b33-7e97-575c-8eef-da12ccb761bf.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9fb88907-eb13-5960-840d-52f51b7f2d97.jpg,trouser,"[97, 195, 653, 1086]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b9622eba-7080-5d40-852f-8ba4ea747a9f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/6290a695-9e49-5ccf-ba60-5da574c4ee6d.jpg,trouser,"[216, 412, 512, 965]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b985c485-fc55-5346-9db0-f4277abb829f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/2b4e52bc-94ae-5678-9b99-c655b095dc95.jpg,trouser,"[240, 354, 547, 1023]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e1147872-5b44-5041-b89b-430a5e0736aa.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/e972d143-0097-5eb8-bf49-645261319291.jpg,culotte,"[301, 380, 481, 862]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2d79b3ed-58e9-5ef5-ab36-b143eb7cd9a5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/241d1fd4-d303-5ff6-9ad1-296f5e356891.jpg,trouser,"[272, 497, 502, 965]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9777e121-ac02-57c0-96cb-23c6dda27cb9.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/49d55f41-3f67-5492-a93f-111b1e4d34f8.jpg,leggings,"[243, 512, 539, 959]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a5bb8fe5-d2ea-54a7-a9bb-f127dd813aa3.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/32095a31-4219-5721-9b4c-b775844c1bf3.jpg,sweatpants,"[185, 113, 550, 914]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/214d4ff9-c51f-5827-8997-a8d3095de4e5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/f8b07360-0e2e-5b5f-b87c-fd9098933275.jpg,sweatpants,"[161, 15, 339, 424]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d868de60-9c04-5d00-a5c5-5e4520ba997c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/87aaca6f-9d97-5c79-b2e1-80d103978f62.jpg,sweatpants,"[66, 9, 231, 345]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/abaf58c4-35d7-5d2c-8a4a-265a8ca28b8b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/57a51379-b961-56f5-8ef5-6c8ca127a5a5.jpg,leggings,"[17, 10, 225, 492]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e0573a78-387e-5c44-a6f3-a8e664abecc2.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0b19b53e-8d0f-5aec-92e4-31d9618e8650.jpg,sweatpants,"[400, 11, 856, 954]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/727aa561-d93a-5f9f-863b-119b72882f34.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c964c531-1e2d-5b1f-a266-2a76cd1bc47e.jpg,trouser,"[162, 77, 343, 496]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9f2d3408-64e5-5800-a31b-cea25c3bc06f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/76d9ae9f-d16f-5cb2-b72d-38c4af5324c6.jpg,leggings,"[67, 2, 214, 232]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8e8c04af-789c-53f5-b703-cb691df4b259.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9bfe5171-2a42-5e93-bcaf-92e35c1b733d.jpg,palazzo,"[129, 0, 373, 380]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7b042c68-fefe-53f8-bd8c-34063bb90b7f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/3ee09f65-8054-5b09-9d5a-3535b199b321.jpg,sweatpants,"[181, 20, 406, 455]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/56e3ee4b-342c-5097-a33f-9e8a7f4be583.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c727ce97-e33e-50ee-99da-48a71392d0fa.jpg,sweatpants,"[82, 0, 240, 481]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6bfa7b1d-e357-5606-aa7c-2f0a544d1671.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c567a1d2-c016-595e-bf39-a633521f40c3.jpg,leggings,"[290, 15, 557, 644]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e993102b-cc50-54d4-8a57-92a879008ab5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0c05f0ae-d006-5965-bab1-58cb90aa46d2.jpg,trouser,"[149, 23, 407, 549]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c86fbc22-9548-5f2b-8db6-840b0e6697f1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/86d8c66f-151f-5e39-8bb1-1fb49699951b.jpg,trouser,"[88, 7, 228, 344]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/133b3977-1333-50b3-bfbf-85235112fc37.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/406c2e3b-b8af-5923-9af0-39a3c31955bc.jpg,trouser,"[126, 40, 391, 560]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f5e9c021-4085-5baf-bd59-bbb162caaeca.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/5e59ba43-1622-5b9e-8c67-16720544116b.jpg,sweatpants,"[185, 167, 515, 971]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/086de43c-285f-5afe-b08d-053d5ec0d22f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/7fe4193e-7e3b-51c8-952c-27b942d5a97f.jpg,leggings,"[75, 4, 242, 385]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/77958dbc-85c0-586a-81f5-b98a2e5b8570.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/a326f245-431f-5069-a933-5036227279a3.jpg,trouser,"[142, 23, 248, 341]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7e51f259-dbc2-53f0-a142-0d728e7521b9.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/54d6262b-5a21-5df5-ae45-bca554117986.jpg,trouser,"[73, 4, 145, 190]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/528d8796-5a96-505d-a52d-8b7765eb4a8b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/12a9f917-fc09-5e91-a4fc-e248fbc3ee9f.jpg,leggings,"[91, 13, 201, 270]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/72705aea-df3c-5180-9ec7-aa7dc2bafcf6.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/b1606529-6b86-59b3-972b-b65a405b1206.jpg,sweatpants,"[165, 38, 330, 468]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/462293e3-e1aa-5a4b-8371-8796b51c4f6a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1f0bfe98-e17d-5a43-bc3e-e096746befdf.jpg,trouser,"[346, 148, 823, 1208]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/80cf42ed-3f0e-52b4-b526-bbb5693e6d8a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/61e918aa-e55a-59e7-8360-86a448669b57.jpg,trouser,"[84, 2, 318, 548]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6d09c6ba-78d2-5c60-bf43-2a3c955a00e8.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/928c3d43-272e-533f-b1f1-e5f971d0fa72.jpg,sweatpants,"[124, 5, 318, 473]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9c129f10-e963-5864-ab1b-a1a892280765.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/e148c8a7-c860-54ec-8cd8-c07749b585e6.jpg,trouser,"[162, 22, 341, 408]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ed59fa12-8549-54a8-ac74-55a9ba636a84.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1aa33d11-ed93-5e73-ac58-72dfb9db40bd.jpg,leggings,"[156, 17, 236, 193]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/91e1f930-6bb8-52ef-94a1-cbe8400f2900.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1efe7952-db8d-5ed2-b36a-9f6f94f12330.jpg,sweatpants,"[145, 60, 474, 884]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/96d7c49a-9e4f-579f-aca3-733724d6cf3e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/5b68aa6e-6fe7-5ca2-bce9-03b444f25946.jpg,sweatpants,"[102, 31, 236, 341]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fd9363f6-4f29-58c9-9b4a-17cf652bd6d0.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/6c9a4b2b-aa5f-5f0b-80e4-7e2aff1aa15b.jpg,leggings,"[60, 5, 123, 151]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ba4965f1-7a0e-5da3-83d9-ead6d49f684f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9c99eee0-6476-5fa0-9c95-3ff90edd6d83.jpg,trouser,"[67, 10, 157, 271]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/33364939-d007-558c-9b80-e348fc93aab0.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/85862e2e-5b62-5a7e-a7e5-b8937476cd2e.jpg,trouser,"[62, 37, 252, 405]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/87e9aa17-9c17-5e12-8385-cb07388005a7.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/373eed58-6250-5b7c-a7b6-b22d105aa78d.jpg,leggings,"[726, 1726, 2170, 3533]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/16752779-e33a-5b75-a3e7-f58fd7ac8fe1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/b88921a5-74cf-5e2d-b355-ecf8e1c37bca.jpg,palazzo,"[132, 14, 364, 498]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3f730ecc-b0da-5d5e-b790-c4d86590e751.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0d573dd1-6c15-5482-8fdc-56bc28d0c6d3.jpg,palazzo,"[153, 25, 360, 475]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/437e9bcc-5f5b-527b-b8ab-7ef477cb2f5a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/e86022e0-01f9-5bc7-9e43-c443db09230f.jpg,trouser,"[457, 126, 1192, 1276]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/76686650-06da-5255-9e15-672f75bf6e7f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0db540dc-fef0-5ca3-a78f-9de5b6172a91.jpg,leggings,"[169, 25, 328, 413]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/06adc7fe-ae70-51fe-aed7-ced26d5729f4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c4034a2b-cad7-5b57-9904-bce71a6b3929.jpg,trouser,"[138, 81, 632, 1000]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5510f3d6-be08-53c5-9376-4f8b9958ad7e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/24c311c4-6ca0-5552-87a1-ff13bb94e001.jpg,sweatpants,"[119, 25, 307, 516]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cf0d6454-5c0b-5b0d-9f7f-b3d1630591ad.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/3fb4b991-78f7-5b6d-9183-612f67cc1e39.jpg,leggings,"[385, 217, 569, 515]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e7fd807c-6645-5b48-ad9d-0227bfc5501d.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/933dbe59-6f2f-5c31-b373-0d5edebe5a91.jpg,sweatpants,"[150, 3, 255, 204]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/97516aac-ae46-51cf-a3d6-60bad2b389bf.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/88444557-9daa-593d-b516-42a5b4dc0111.jpg,palazzo,"[156, 206, 446, 821]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c881e4db-f7c6-5414-af88-51e9a8be71f1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/64a73571-a8b0-5c5f-8d6f-7a9feb9c1348.jpg,trouser,"[147, 9, 336, 433]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a48718d2-2ec8-55d7-8a36-eded130da51b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c557d6b1-03e4-55be-9b4f-1eb083156eae.jpg,trouser,"[123, 104, 300, 501]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/20c04dfd-6fd8-5326-970b-4fac8eefdda7.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c7d376ea-2419-57ea-ac70-a6bcdce66e08.jpg,leggings,"[87, 212, 222, 429]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1c3cdb40-5fa7-5d83-9f42-424a013e2e27.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/35b52d43-5ee2-5a46-ba1c-7ad59fddb35e.jpg,leggings,"[94, 19, 191, 247]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f0c2c8fe-1238-525c-b6cd-0580100d8d98.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9f79d34a-50df-5052-add6-51fa99663d65.jpg,leggings,"[67, 11, 187, 264]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5de86f7b-37ab-5da2-9177-bdddf51e3ada.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/3586fcec-101f-5f13-b51e-df968d964e82.jpg,trouser,"[235, 19, 709, 961]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1aae74c8-3e18-58ae-935e-de9a0c5a0c52.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/590a65fe-8dcc-5530-bd77-f7f844177391.jpg,sweatpants,"[178, 52, 502, 729]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/887c599b-d7c9-5319-963a-db4422378647.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1c2855d0-e8d4-5c7f-9d3c-6b1a22c55521.jpg,palazzo,"[72, 113, 194, 333]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ce4d6593-a69e-58ff-9ca2-982170531efe.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9d8087e5-2b7c-5303-b952-db32e5df3d03.jpg,leggings,"[162, 331, 413, 793]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/59410084-aaac-5459-8d63-de5203b9face.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/84ed8206-295b-5395-843d-301ba5eb67ac.jpg,sweatpants,"[541, 77, 719, 382]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0fa858aa-dffb-5393-a2f3-6d5f7e45e8d0.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/cf6b8972-d368-55da-9406-34a2a9ecfcc8.jpg,sweatpants,"[26, 29, 297, 505]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/da2d5903-889c-5852-b9c5-bbd649075bbb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/e258e2c7-8b76-5a01-9743-5bbaee4be436.jpg,trouser,"[297, 21, 1108, 1736]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6f8cb30a-6acd-5b17-a7cb-1f044394db22.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/73d1c13d-af9f-570a-9031-c3683bccf446.jpg,sweatpants,"[18, 21, 522, 1399]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/552996ae-de92-5abf-8523-7545a0afc866.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/7f26a65f-3ea0-50d2-b415-fbebb33a38b6.jpg,trouser,"[233, 4, 483, 820]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/de29f150-56b1-5bd4-9ec7-38e2ad3960a4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/bc5a4a2d-a365-5f66-8e43-b9cd8c2443a2.jpg,trouser,"[109, 28, 312, 553]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/53b992af-83f9-5a7f-8778-7d8a1ddf1ad0.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/cf2c3a3d-1d81-5374-b1c6-d0babae00d19.jpg,palazzo,"[106, 2, 673, 1076]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0911a5d5-be8c-5662-90d7-6b1024620932.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/4cc2eb61-3b6c-5ce5-b767-6ac43b004192.jpg,trouser,"[297, 447, 603, 1158]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9711c46e-1390-526f-96d3-c6b82c4e6e65.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/08376f2a-5505-50d5-b5de-2b49c1d2a37c.jpg,sweatpants,"[195, 6, 435, 532]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c04263f8-c24e-5e9a-ae73-6fc14011052f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9d93c040-9633-5a0b-a4e9-318aa0ee139d.jpg,sweatpants,"[112, 20, 232, 327]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/297f1b5d-8f00-5b30-b83f-713a0811d5ae.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1839739d-9b6e-5107-b156-98cc9528dfeb.jpg,trouser,"[195, 35, 354, 482]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f20be950-7100-57f6-a000-35ca99a2297b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0a3094d4-ccbd-5b11-8f87-5eaff8af8eef.jpg,trouser,"[172, 51, 390, 499]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5c08eda3-c0bd-58aa-8d08-9cdcb610e8b8.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c049cddf-2648-52d5-aa29-355d40bcb10c.jpg,sweatpants,"[30, 27, 315, 483]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/503ba903-9d7d-5001-aa41-ab5ee8bd15c5.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/19c08eec-18dd-58c5-9177-35348583bf39.jpg,sweatpants,"[110, 1, 264, 373]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3016d2e4-fc78-5623-9488-c188e2f4431e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/15d4fb5e-bcbd-5aa4-a651-cc5de18c66e1.jpg,trouser,"[278, 21, 721, 961]",val
