neckline_loc,labels_crops,neckline_loc_conf,image_name,image_url,img_path,labels,labels_crops_old,status
sweetheart_neck,"[84, 70, 586, 627]",0.896995723248,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e71c2e42-2567-5556-ab2a-3b1006541952.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22197986.jpg,sweetheart_neck,"[81, 91, 604, 614]",train
highneck,"[165, 14, 511, 344]",0.846082448959,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/718beb91-e483-5aa9-bc31-efb0676217dc.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14957505.jpg,highneck,"[190, 35, 492, 337]",train
scoop_neck,"[3, 8, 228, 242]",0.693002581596,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/352d54d1-eb46-5aec-8ba2-158ecb4012cc.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/b031b420-0eee-5e70-aed9-afb9d4ce746f.jpg,scoop_neck,"[1, 15, 230, 244]",train
cowl,"[101, 12, 236, 159]",0.810207843781,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/31b5b134-57f1-5d1d-8e61-315d632c2eec.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_BBCA8ACEB5AA8DABAF8D50CC9011DFCCD418493F.jpg,cowl,"[109, 28, 233, 152]",train
scoop_neck,"[175, 4, 571, 417]",0.859294116497,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/54ef9442-3faf-571f-88ba-320c91e15a36.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24634972.jpg,scoop_neck,"[191, 21, 572, 402]",train
off_shoulder,"[214, 25, 510, 297]",0.528526961803,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2cf69ac6-64db-5352-9edb-f3c006b1435a.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21779235.jpg,off_shoulder,"[221, 5, 498, 282]",train
highneck,"[42, 40, 214, 219]",0.437382400036,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0e4dafc0-649a-5830-84a8-11108262af47.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_FC4E25FE440F85A73170CE0BFDD27F8D6F0E26A3.jpg,highneck,"[35, 56, 206, 227]",train
crewneck,"[152, 198, 733, 776]",0.630588531494,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d886932e-85be-5666-b6cb-76c74b9facbe.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/f7e4257a-7d0e-5547-b1af-67c37297b950.jpg,crewneck,"[124, 173, 790, 839]",train
square_neck,"[179, 25, 535, 368]",0.941370427608,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5a0ac298-6414-5164-ac63-0ae77b4f1fd6.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22486171.jpg,square_neck,"[185, 30, 523, 368]",train
square_neck,"[84, 63, 568, 561]",0.447207897902,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e1e560ab-e927-5299-978b-372d4d00126e.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24490612.jpg,square_neck,"[86, 43, 604, 561]",train
scoop_neck,"[71, 64, 300, 297]",1.01497042179,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/8435ca6f-7441-5896-beeb-d51d4ca15439.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_5788EC42F5641BB8245C075E92435B41D478A82A.jpg,scoop_neck,"[80, 70, 293, 283]",train
hooded,"[70, 92, 259, 284]",0.534826934338,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bca97002-9faf-583a-b646-cff6b330087b.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/2af35ba6-9cb3-5c2c-aa27-817eea076a05.jpg,hooded,"[70, 93, 269, 292]",train
scoop_neck,"[72, 81, 270, 273]",0.521557450294,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e52e1bd5-58f9-5f78-a70f-356c7bad51cb.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/2500_1677.jpg,scoop_neck,"[70, 90, 253, 273]",train
boatneck_bateau,"[153, 54, 537, 429]",0.825953662395,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f6113ceb-cd18-5b47-a93e-1d8468b07b66.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14524862.jpg,boatneck_bateau,"[177, 88, 522, 433]",train
highneck,"[94, 77, 582, 580]",0.749411463737,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a1721c8e-5f49-5459-a845-a7c9b907cfd3.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24472746.jpg,highneck,"[101, 83, 602, 584]",train
hooded,"[102, 37, 888, 812]",0.690086424351,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/61761576-fec3-5587-a226-3750b055a2a2.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/b3985c50-4a2b-5071-9c10-e9ccfc83fafd.jpg,hooded,"[137, 48, 862, 773]",train
sweetheart_neck,"[2, 13, 334, 325]",0.86526042223,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/34d693c4-12d1-58c2-889a-b7743948c4de.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21173-MLA20204786550_112014-O.jpg,sweetheart_neck,"[12, 16, 318, 322]",train
one_shoulder,"[172, 82, 512, 469]",0.623916983604,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0524a0d0-54c1-5e65-9ff2-019ae60f1fbf.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21862650.jpg,one_shoulder,"[207, 116, 512, 421]",train
boatneck_bateau,"[186, 86, 591, 524]",0.639580965042,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/654d5ee2-204d-576e-9cf6-0db4dabdbdd6.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23545739.jpg,boatneck_bateau,"[189, 90, 596, 497]",train
collared,"[65, 11, 191, 144]",0.850019335747,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/61c7158a-1c57-526f-908d-74ac3f06fa78.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/e2b149c8-0638-5b38-976c-00a2fe95c5ee.jpg,collared,"[66, 13, 206, 153]",train
strapless,"[72, 51, 300, 297]",0.74786400795,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d78c0d9a-9aab-516b-93af-1dab752881e0.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/6315528.jpg,strapless,"[83, 75, 291, 283]",train
sweetheart_neck,"[212, 2, 483, 238]",0.859658181667,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0de75788-a6f2-5ce1-bfcc-d0476150fa45.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21048992.jpg,sweetheart_neck,"[249, 5, 472, 228]",train
strapless,"[194, 110, 398, 317]",0.597893297672,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/784d30ba-1a83-5b42-a6d1-43e0ce0cc7be.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/b8832d02-c398-5eae-90d0-87301a6ddeda.jpg,strapless,"[202, 128, 388, 314]",train
off_shoulder,"[122, 21, 532, 417]",1.02726233006,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/61827c63-385b-5628-b625-1e4e65900373.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/11622691.jpg,off_shoulder,"[121, 7, 535, 421]",train
one_shoulder,"[172, 4, 546, 363]",0.957471132278,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/34e88b57-697c-5d18-99ac-e30134984c2a.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10391466.jpg,one_shoulder,"[180, 20, 538, 378]",train
collared,"[29, 188, 163, 334]",0.472833752632,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/34a8cf42-64a8-5c04-ade3-7d6b99cfdb81.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/dataset10k_1155.jpg,collared,"[35, 194, 156, 315]",train
square_neck,"[141, 11, 528, 386]",0.958939373493,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/afffce8f-84ad-5dc4-814d-42992f5f527c.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22227854.jpg,square_neck,"[142, 0, 530, 388]",train
scoop_neck,"[187, 79, 332, 241]",0.539129972458,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a3441f27-4916-5093-af6c-f4a766f63c09.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/4565_3290.jpg,scoop_neck,"[188, 94, 337, 243]",train
one_shoulder,"[216, 23, 518, 308]",0.749142408371,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/422287ca-5872-56ed-8126-1d5f34d58fa8.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23231150.jpg,one_shoulder,"[228, 12, 538, 322]",train
strapless,"[181, 33, 518, 379]",0.88517844677,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a06dfd77-cada-5ccb-88f5-2c74d2b976b9.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22667044.jpg,strapless,"[192, 55, 517, 380]",train
strapless,"[240, 104, 504, 397]",0.729416549206,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fd3b9fde-a2e2-5ebb-bfa5-ee545523b1bd.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23706531.jpg,strapless,"[244, 129, 509, 394]",train
plunge_neck,"[158, 68, 554, 472]",0.801644146442,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e2475e62-b876-5a5a-a594-69e80ecc74b4.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21139911.jpg,plunge_neck,"[175, 89, 551, 465]",train
highneck,"[84, 209, 534, 661]",1.08339381218,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4aa9fe8f-b380-5c08-a637-9ccf58d6786f.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/39cc9087-5623-4618-962d-4e7913e0e443.jpg,highneck,"[69, 194, 544, 669]",train
v_neck,"[195, 40, 545, 396]",0.918140411377,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/79eea4db-d615-5c0f-83be-e2937b4dc7fe.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14657474.jpg,v_neck,"[195, 58, 536, 399]",train
strapless,"[115, 49, 605, 577]",0.626867294312,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/508bbb3e-9fbd-5e90-9035-8230c8ecd452.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22209047.jpg,strapless,"[126, 83, 588, 545]",train
collared,"[186, 89, 444, 358]",0.929805934429,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a9dd8296-74e5-50e8-ae01-001438e5305e.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/3b93e291-ef2e-5286-aa59-62c2578789d1.jpg,collared,"[199, 116, 424, 341]",train
hooded,"[169, 187, 555, 585]",0.707846939564,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/781fe3fd-b336-572e-a737-2446aadbb890.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/090d086b-62e6-5148-b06a-9f651723c11a.jpg,hooded,"[151, 196, 543, 588]",train
v_neck,"[128, 8, 470, 324]",0.6846331954,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/69a24622-94c7-5155-8fef-4d466f26cb18.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_AD4F5272E719008BE39F4AC09521E95E2CFF4A35.jpg,v_neck,"[138, 0, 481, 343]",train
strapless,"[160, 70, 542, 481]",0.510892748833,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e37be32c-2f05-5132-99ef-0e61797c2b7e.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/11530696.jpg,strapless,"[170, 149, 508, 487]",train
one_shoulder,"[223, 4, 492, 275]",0.599840939045,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/532dcbd5-c6d6-52ac-95c8-c9a3770cd557.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/13954621.jpg,one_shoulder,"[233, 15, 497, 279]",train
crewneck,"[208, 139, 571, 505]",0.720676958561,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/202765d7-750e-5435-8478-129c458142f1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14819799.jpg,crewneck,"[215, 134, 575, 494]",val
sweetheart_neck,"[129, 16, 611, 507]",0.846978187561,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a1eadb51-5e40-5cc0-b4b0-29eafb020c85.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10260132.jpg,sweetheart_neck,"[144, 43, 597, 496]",train
boatneck_bateau,"[124, 23, 568, 462]",0.862157762051,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4cf5aad2-f632-5d3f-99ea-cd8e21fbba07.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21143126.jpg,boatneck_bateau,"[144, 50, 558, 464]",train
plunge_neck,"[212, 2, 476, 247]",0.7918446064,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ad1a2a41-f715-5e98-a726-b1974c7adcac.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21775927.jpg,plunge_neck,"[205, 0, 482, 277]",train
highneck,"[167, 25, 516, 377]",0.859034121037,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e7ef9587-d778-5538-9f6b-8705499315b2.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24444020.jpg,highneck,"[172, 66, 484, 378]",train
crewneck,"[160, 30, 570, 436]",0.889390349388,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fcafac0e-f985-5f23-9e79-c9c82bc526a1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14439119.jpg,crewneck,"[170, 53, 563, 446]",train
sweetheart_neck,"[205, 2, 474, 262]",0.723933935165,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ad03bfc7-14a1-5026-a273-4a55dc0bd88e.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14850503.jpg,sweetheart_neck,"[223, 33, 470, 280]",train
strapless,"[200, 54, 469, 332]",0.719111323357,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/65c4597b-36a8-5104-be87-adc90cb2ecad.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22270496.jpg,strapless,"[210, 48, 457, 295]",val
highneck,"[207, 7, 528, 316]",0.741421878338,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9c0ea52b-06f9-5bb2-95ed-55699539bc6c.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24367259.jpg,highneck,"[226, 33, 510, 317]",train
v_neck,"[133, 20, 611, 524]",0.480836600065,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/8ad00774-7745-5a19-8151-5ab994f7d3c1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24731338.jpg,v_neck,"[119, 35, 634, 550]",train
strapless,"[43, 8, 340, 263]",0.564776539803,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/718055b5-4587-5cea-97c4-248f9486ccbe.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/235425-MLA25432372054_032017-O.jpg,strapless,"[54, 2, 336, 284]",train
hooded,"[0, 2, 128, 122]",1.04323422909,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4fd7b6ed-57a7-5412-9d3f-bb3cbd5b25dc.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_8D744BB0928626A859D1A8C4DE0F512F7BFA60CB.jpg,hooded,"[5, 3, 123, 121]",train
scoop_neck,"[0, 51, 357, 409]",0.923829317093,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d10fd91a-694b-5291-b7e8-67b011ca5506.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/64_macys_4D439E5560B23978F9273F274015D774A594F72C.jpg,scoop_neck,"[0, 51, 357, 408]",train
scoop_neck,"[44, 136, 404, 498]",0.540522396564,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2dcc3bc2-bb18-5da6-b4fc-229e821ee241.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/a51a8ec1-ca23-5ad5-a0f7-d6d96a45f5b2.jpg,scoop_neck,"[66, 148, 396, 478]",val
square_neck,"[160, 7, 530, 327]",0.711851358414,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/58ae48f7-9d01-593f-84ab-96552c8cbb28.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23214779.jpg,square_neck,"[175, 0, 517, 342]",train
crewneck,"[84, 35, 598, 608]",0.757281422615,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/22a67ada-dd41-5ebe-a7d8-f8064f476780.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/15011045.jpg,crewneck,"[110, 78, 585, 553]",train
collared,"[215, 224, 454, 458]",0.873224198818,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/93b7a26c-96ee-5146-8159-fb8f96fd3b91.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/5c99c176-3493-5852-89e2-cc6892ba5e7b.jpg,collared,"[231, 234, 451, 454]",train
scoop_neck,"[217, 47, 509, 335]",0.760398685932,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2d60cf97-2fe8-5c33-a350-1597beb41d17.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23507757.jpg,scoop_neck,"[218, 55, 503, 340]",train
one_shoulder,"[167, 14, 486, 337]",0.693674504757,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b3bc5f4d-f9e6-52ac-812f-86d4c45a12d7.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21764863.jpg,one_shoulder,"[172, 7, 492, 327]",train
collared,"[132, 21, 460, 364]",0.711911320686,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4af7b505-fe75-51f9-b08b-d139815de702.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/33c48a50-4929-58b9-b8ab-7357ed000ade.jpg,collared,"[132, 28, 473, 369]",train
crewneck,"[220, 7, 476, 264]",0.484868496656,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e362425f-5023-59c4-aa5f-6def512df1f0.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/625175-MLB26197679590_102017-O.jpg,crewneck,"[256, 24, 468, 236]",train
crewneck,"[20, 13, 221, 259]",0.211676567793,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e362425f-5023-59c4-aa5f-6def512df1f0.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/625175-MLB26197679590_102017-O.jpg,crewneck,"[256, 24, 468, 236]",train
plunge_neck,"[112, 145, 302, 354]",0.591484844685,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/923326c1-e623-52dc-b8b1-e0cbff4bb8fb.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/dataset10k_3231.jpg,plunge_neck,"[93, 139, 310, 356]",train
sweetheart_neck,"[174, 16, 478, 306]",0.831924378872,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/525cf70a-8e9d-5eef-b456-6421d1d9872a.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10261541.jpg,sweetheart_neck,"[170, 10, 482, 322]",val
one_shoulder,"[214, 2, 469, 242]",0.900053262711,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ec01b2d1-5bc4-535c-9e32-955ad856388b.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/20371672.jpg,one_shoulder,"[223, 12, 469, 258]",train
boatneck_bateau,"[117, 30, 553, 445]",0.900079190731,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a4d85a54-ee43-5b3e-b00a-52035dd46c00.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21143174.jpg,boatneck_bateau,"[137, 33, 550, 446]",train
crewneck,"[169, 127, 525, 502]",0.503381848335,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/257c0272-4e46-55bf-8bce-01442da45490.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/13691242.jpg,crewneck,"[200, 154, 507, 461]",train
crewneck,"[151, 28, 519, 368]",0.832538068295,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b54bf1ff-ba86-550a-b91c-6119a205acae.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/11407170.jpg,crewneck,"[142, 0, 520, 378]",train
off_shoulder,"[200, 25, 481, 306]",0.793869912624,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bb935b71-3b5c-594d-936a-d2b57d592bce.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/18330128.jpg,off_shoulder,"[205, 43, 472, 310]",val
hooded,"[3, 119, 229, 358]",0.63613396883,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fb0ffaf7-a8e7-5d31-becf-d6d8c81da999.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/6b9ef5a5-43c4-5ba2-b71e-bdffdf16c6e3.jpg,hooded,"[8, 123, 231, 346]",train
hooded,"[274, 126, 468, 360]",0.227722451091,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fb0ffaf7-a8e7-5d31-becf-d6d8c81da999.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/6b9ef5a5-43c4-5ba2-b71e-bdffdf16c6e3.jpg,hooded,"[8, 123, 231, 346]",train
one_shoulder,"[143, 4, 608, 443]",1.04553031921,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b625147a-7fa3-54fa-96b9-1cfef52cd9b1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/13830681.jpg,one_shoulder,"[192, 7, 629, 444]",train
square_neck,"[207, 28, 486, 297]",0.676369905472,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/8cbc8e80-4ee0-553f-a36b-d0b61b964c94.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21020970.jpg,square_neck,"[195, 20, 495, 320]",train
scoop_neck,"[11, 7, 354, 325]",1.18587327003,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a5ae609c-c6ee-57ab-8990-64a1953b21bf.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/64_macys_63BE9FE39F6B2E3C74812A63A37995E40EC98B9F.jpg,scoop_neck,"[10, 0, 348, 338]",train
sweetheart_neck,"[343, 0, 479, 132]",0.612918376923,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3cd7c06e-3b60-552f-a127-23ceaebf2923.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/789729-MLA25576405437_052017-O.jpg,sweetheart_neck,"[347, 0, 474, 127]",train
collared,"[337, 385, 691, 762]",0.809657216072,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/16da15db-8c86-5c8d-a504-d7d75f2622af.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/9e84d707-3b23-59a9-a32a-b1a1b8eb41b0.jpg,collared,"[342, 385, 707, 750]",train
scoop_neck,"[146, 84, 566, 509]",0.569661259651,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/12873615-6467-51d6-9d77-d0536bdab052.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/11441455.jpg,scoop_neck,"[174, 108, 544, 478]",val
boatneck_bateau,"[134, 68, 547, 486]",0.792426228523,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bbf55f38-d6ef-5363-9b06-ae4bcb8bb599.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10944335.jpg,boatneck_bateau,"[124, 45, 556, 477]",train
square_neck,"[212, 2, 471, 247]",1.07003164291,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/982add66-ad0a-5fea-a077-1351d5a41e04.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24384844.jpg,square_neck,"[213, 0, 451, 238]",train
plunge_neck,"[207, 16, 483, 285]",0.501797497272,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d6b70681-5c38-5c34-bf64-766a2ede6594.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23428138.jpg,plunge_neck,"[193, 22, 467, 296]",train
